1, aaand please welcome my friend tom some of you may already have met him  he came to our rooftop bday Î_’ÀÎŒÎ_’ÀÎŒ,6,0.9356853,,,,,,,,,,,,,,,,,,
549, youre in charge,0,0.03336285,1,0.3661059,2,0.033366773,3,0.03336285,4,0.03336285,5,0.3669834,6,0.033364106,7,0.033365555,8,0.03336285,9,0.03336285
550, ok great iÎ_’_Îém still not home but i can start lighting up around 730 i reckon,1,0.9249658,,,,,,,,,,,,,,,,,,
551, done,0,0.05000071,1,0.05000071,2,0.5499933,3,0.05000071,4,0.05000071,5,0.05000071,6,0.050001074,7,0.05000071,8,0.05000071,9,0.05000071
552, for some reason my phone has switched itself  to finnish or hungarian and whenever i type it end up kopii v’Œpisu like spmehm ii of a klimou pokrmÎÅ’Ù moci does n’Œ’çdobÎ—’_ know how to fix this,2,0.14836137,7,0.8152451,,,,,,,,,,,,,,,,
553, are sorting it,0,0.050017074,1,0.050013285,2,0.050001767,3,0.050001767,4,0.54995203,5,0.050001767,6,0.050001767,7,0.050001767,8,0.050001767,9,0.05000702
554, n’Œ’çvod here at the moment,0,0.033376873,1,0.03337687,2,0.03337687,3,0.033376873,4,0.033377927,5,0.36586878,6,0.033377856,7,0.36711428,8,0.03337687,9,0.03337687
555, ’_’_Î_’_ÎçÎ_Îé’_’_’_Î_’_ÎçÎ_Îé’_,0,0.6727596,1,0.01669327,2,0.01669327,3,0.016693272,4,0.016693272,5,0.016693272,6,0.01669327,7,0.01670327,8,0.01669327,9,0.19368425
556, ’_’à,0,0.050000053,1,0.050000053,2,0.050000053,3,0.050000053,4,0.050000053,5,0.050000053,6,0.050000053,7,0.050000053,8,0.54999954,9,0.050000053
557, yes just need a lighter,0,0.020011334,1,0.020017229,2,0.020011786,3,0.02000886,4,0.020009281,5,0.020008987,6,0.8199021,7,0.020009667,8,0.020010171,9,0.020010527
558, we found one,0,0.033337876,1,0.033339877,2,0.033334617,3,0.03334203,4,0.033340722,5,0.033353366,6,0.033341188,7,0.033343084,8,0.6999228,9,0.03334448
559,now all we need are food and guest,0,0.81993407,1,0.020008422,2,0.020004872,3,0.020005243,4,0.020004915,5,0.020004634,6,0.02000843,7,0.020015335,8,0.020008508,9,0.020005587
560, Î_’_gif omitted,0,0.033333436,1,0.033333436,2,0.033333436,3,0.69999903,4,0.033333436,5,0.033333436,6,0.033333436,7,0.033333436,8,0.033333436,9,0.033333436
561, sounds like a lot of fun  sorry i couldnÎ_’_Îét make it x,0,0.010002253,1,0.90998363,2,0.010001588,3,0.010000682,4,0.010000792,5,0.010001041,6,0.01000222,7,0.01000335,8,0.010003488,9,0.010000954
562, bbq is ready ’_Îç’ç ’_Îç’± ’_’Â,0,0.012514113,1,0.012514113,2,0.13762864,3,0.26182464,4,0.13761152,5,0.012514113,6,0.012514113,7,0.1375541,8,0.26281053,9,0.012514113
563, come on up,0,0.050000597,1,0.54997545,2,0.050001472,3,0.050000597,4,0.050000597,5,0.050000597,6,0.050008547,7,0.050000597,8,0.050003577,9,0.050007936
564, bbq going now,0,0.02500657,1,0.5249915,2,0.025002223,3,0.025005314,4,0.27497083,5,0.025003396,6,0.025008168,7,0.025001546,8,0.025007015,9,0.025003465
565, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
566, if anyone is after blinds for your room i got this one off amazon and it fits pretty well its not the best quality but for the price cant go too wrong httpswwwamazoncoukdpb00xle2tlareftwisterb010plbd8gencodingutf8psc1,1,0.645802,7,0.30710998,,,,,,,,,,,,,,,,
567, okay they are a bit more expensive now but maybe you can get something similar,0,0.14492777,1,0.010004363,2,0.010001617,3,0.010001498,4,0.010002973,5,0.010001999,6,0.7750518,7,0.010001441,8,0.010004294,9,0.010002312
568, Î_’_this message was deleted,0,0.025000205,1,0.025000436,2,0.025000205,3,0.025000205,4,0.7749979,5,0.025000205,6,0.025000205,7,0.025000205,8,0.025000205,9,0.025000205
569, Î_’_image omitted,0,0.033333376,1,0.033333376,2,0.033333376,3,0.6999996,4,0.033333376,5,0.033333376,6,0.033333376,7,0.033333376,8,0.033333376,9,0.033333376
570,07092019 141254 jen dotdotdot i had them the other week they are amazing,0,0.4425019,1,0.014305916,2,0.4430964,3,0.014297442,4,0.014296044,5,0.014295609,6,0.014304591,7,0.014302765,8,0.014298103,9,0.014301251
571, hey everyone  i had two mattresses in the first floor cupboard last time i looked there was only one,1,0.2934052,4,0.21101339,9,0.43723223,,,,,,,,,,,,,,
572, really need both by next week  can whoeverÎ_’_Îés borrowed it please please return n let me know Î_Îù,1,0.34716076,6,0.5994966,,,,,,,,,,,,,,,,
573, sun 8 sep at 1200mon 12 mar at 0000 bst york rise london nw5 1 united kingdom httpswwwfacebookcomevents2012580889050739tiwa,5,0.30007505,7,0.65281594,,,,,,,,,,,,,,,,
574, just a note on gmo there is nothing i have read or studied at uni that should cause a fear of gmo in fact its the best hope we have to rid harmful chemicals and hormones from our food supply my issue with gmo is the free market capitalists trying to patent everything i dont mean to start a debate on here so if you want to discuss dm me ’_Îé’¢,1,0.11660512,5,0.57872367,6,0.20227239,7,0.08572023,,,,,,,,,,,,
575, so im volunteering at this tomorrow always a good day my mates are playing at 3 and doing a dj set later pop along,1,0.3085437,4,0.49983793,9,0.14492899,,,,,,,,,,,,,,
576, ’_’‚Îç,0,0.54999804,1,0.05000022,2,0.05000022,3,0.05000022,4,0.05000022,5,0.05000022,6,0.05000022,7,0.05000022,8,0.05000022,9,0.05000022
577, Î_’_this message was deleted,0,0.025000209,1,0.02500044,2,0.025000209,3,0.025000209,4,0.77499783,5,0.025000209,6,0.025000209,7,0.025000209,8,0.025000209,9,0.025000209
578, actually after the initial gmo all the crap it may contain modified talk it tasted yummy therefore i ate them all without a second thought  ’_’à’_’_’à’¢,0,0.114294656,7,0.63295436,8,0.21587792,,,,,,,,,,,,,,
579, anyone watching the england game at 5 stream in the lounge perhaps,0,0.011113335,1,0.011113343,2,0.011113267,3,0.011113034,4,0.011113233,5,0.011115054,6,0.011116128,7,0.23921755,8,0.12220744,9,0.5607776
580, is jack the chipper open yet,0,0.020002956,1,0.020004211,2,0.020007627,3,0.020002956,4,0.020013543,5,0.8199569,6,0.020002956,7,0.020002956,8,0.020002956,9,0.020002956
581, it wasnt yesterday,0,0.033335187,1,0.03333889,2,0.03334024,3,0.033335187,4,0.033335187,5,0.69997454,6,0.033335187,7,0.033335187,8,0.033335187,9,0.033335187
582, unfortunately it is the capitalist momentum towards monoculture and the fact that many if the corps are engineered not to reproduce thus forcing farmers to buy new seeds every year,4,0.9525989,,,,,,,,,,,,,,,,,,
583, igmo ’_’µ,0,0.033419415,1,0.36500904,2,0.033419415,3,0.033419415,4,0.033419415,5,0.033419415,6,0.033419415,7,0.033419415,8,0.033419415,9,0.3676357
584, ’_’à,0,0.05000005,1,0.05000005,2,0.05000005,3,0.05000005,4,0.05000005,5,0.05000005,6,0.05000005,7,0.05000005,8,0.5499996,9,0.05000005
585, Î_’_image omitted,0,0.033333376,1,0.033333376,2,0.033333376,3,0.6999996,4,0.033333376,5,0.033333376,6,0.033333376,7,0.033333376,8,0.033333376,9,0.033333376
586, i dont do well at stand up shows it means i have to sit down and be quiet and im not very good at that,0,0.010003165,1,0.38466802,2,0.010006329,3,0.010002026,4,0.010003657,5,0.010003691,6,0.010002502,7,0.010004276,8,0.5353037,9,0.010002606
587, someone open the front door please,0,0.016667522,1,0.3499956,2,0.016669272,3,0.016667254,4,0.5166603,5,0.016667558,6,0.016669719,7,0.016667433,8,0.016667254,9,0.016668165
588, ,0,0.1,1,0.1,2,0.1,3,0.1,4,0.1,5,0.1,6,0.1,7,0.1,8,0.1,9,0.1
589, hey everyone ive got a volunteering opportunity for those of you that know a thing or two about bicycles,0,0.35974634,7,0.12657928,9,0.45000333,,,,,,,,,,,,,,
590,’_’_’_’_’_,0,0.050056744,1,0.05005674,2,0.05005674,3,0.050056744,4,0.05005674,5,0.5494894,6,0.05005674,7,0.05005674,8,0.05005674,9,0.05005674
591,providence row is a homelessness organisation based round the corner from booth house offering a range of services to support people who have experienced homelessness the charity has 2 broken bicycles that are in need of repair they are no longer needed for the group that they were used for so providence row would like to repair them to sell on to raise funds for our work we are looking for a volunteer or two who could work on these bikes and repair them back to a state fit for sale if youÎ_’_Îére interested or to find out more please get in touch with chris cbardoprovidenceroworguk,6,0.796917,8,0.025435684,9,0.16443323,,,,,,,,,,,,,,
592, does anyone fancy popping out for a few drinks,0,0.020003088,1,0.020004049,2,0.020002417,3,0.020002088,4,0.8199542,5,0.020002775,6,0.020007594,7,0.02000255,8,0.020008247,9,0.02001297
593, gabe are you still diwnvthere,0,0.025020605,1,0.025017438,2,0.025016515,3,0.025016515,4,0.025017103,5,0.77484363,6,0.025016515,7,0.025016515,8,0.025018606,9,0.025016515
594, down there,0,0.1,1,0.1,2,0.1,3,0.1,4,0.1,5,0.1,6,0.1,7,0.1,8,0.1,9,0.1
595, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
596, sound ideal,0,0.03333466,1,0.033335965,2,0.033336632,3,0.03333466,4,0.03333466,5,0.03333466,6,0.03333671,7,0.6999827,8,0.03333466,9,0.03333466
597, ’_Î£,0,0.050000053,1,0.050000053,2,0.050000053,3,0.050000053,4,0.050000053,5,0.050000053,6,0.050000053,7,0.050000053,8,0.54999954,9,0.050000053
598, saturday drinks in the living room for those who want to join,0,0.014287418,1,0.014289759,2,0.014287674,3,0.014287069,4,0.48998892,5,0.014288659,6,0.014291337,7,0.014287069,8,0.014292285,9,0.3956998
599, whos involved i be down in 15,0,0.025002372,1,0.7749768,2,0.025002372,3,0.025002372,4,0.025002372,5,0.025002372,6,0.025003798,7,0.025002837,8,0.025002372,9,0.025002372
600, is it the cool kids,0,0.033336382,1,0.033337303,2,0.3666587,3,0.033336382,4,0.033336382,5,0.36664099,6,0.033336382,7,0.033344753,8,0.033336382,9,0.033336382
601, damn rights,0,0.03333543,1,0.03333543,2,0.03333543,3,0.03333543,4,0.03333543,5,0.03333543,6,0.6999796,7,0.03333694,8,0.03333543,9,0.03333543
602, Î_’_image omitted,0,0.033333376,1,0.033333376,2,0.033333376,3,0.6999996,4,0.033333376,5,0.033333376,6,0.033333376,7,0.033333376,8,0.033333376,9,0.033333376
603, reminder for acts of kindness salvos gardening today please join us meeting  10am in foyer to walk up together itÎ_’_Îés a super easy few hours  really appreciated by the pensioners we help,6,0.73436326,9,0.23084387,,,,,,,,,,,,,,,,
604, thanks gotÎ_’_Îéem x,0,0.81995195,1,0.020006282,2,0.020004354,3,0.020004354,4,0.020007607,5,0.02000474,6,0.020005753,7,0.020005563,8,0.020004354,9,0.02000508
605, im coming’_Îé’¢ see you in a few minutes,0,0.5956134,1,0.24429803,2,0.020010296,3,0.020007098,4,0.020008914,5,0.020015746,6,0.020007648,7,0.020010473,8,0.020016186,9,0.020012166
606, if anyone wants to come but running late  just walk up whitechapel rd about 1520 mins until you hit queen mary uni we have brunch in chapel  inside uni gates rhs until about 11 then set off,1,0.12130904,2,0.15013018,5,0.43714008,6,0.19708216,9,0.073473096,,,,,,,,,,
607,Î_’_08092019 100415 christina Î_’_image omitted,0,0.016671909,1,0.016671909,2,0.016675437,3,0.6832647,4,0.016671909,5,0.016671909,6,0.016671909,7,0.18335502,8,0.016673444,9,0.016671909
608,08092019 100613 jooles dotdotdot itÎ_’_Îés your lucky day iÎ_’_Îém just about to chuck some out,3,0.15977977,5,0.11292094,7,0.3612484,8,0.31142533,,,,,,,,,,,,
609,08092019 101641 christina pallettes amazing thanks how many do you have and where are they,0,0.012504658,1,0.012504434,2,0.012503974,3,0.012504249,4,0.012506181,5,0.012503904,6,0.012504248,7,0.88746053,8,0.012503869,9,0.012503936
610, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
611, id love them if still going,0,0.020005511,1,0.020006536,2,0.020000841,3,0.020001534,4,0.020001102,5,0.020004414,6,0.020001253,7,0.020000637,8,0.819977,9,0.020001216
612, one left,0,0.033336695,1,0.033338346,2,0.033334184,3,0.699938,4,0.033339042,5,0.033349372,6,0.033343386,7,0.033340987,8,0.033339042,9,0.03334096
613, cool can i grab it thank you,0,0.02000635,1,0.3976568,2,0.18987732,3,0.02000152,4,0.020010201,5,0.020003011,6,0.020006182,7,0.020009173,8,0.02000152,9,0.27242795
614, come one down chris,0,0.025002554,1,0.30675143,2,0.025000961,3,0.025002314,4,0.02500201,5,0.49322173,6,0.025006821,7,0.025002558,8,0.025004013,9,0.025005594
615,08092019 120502 jen dotdotdot is there still one left or is that the one that chris claimed,3,0.4210656,5,0.3229854,7,0.19228615,,,,,,,,,,,,,,
616, not sure  there is one outside my door  i am in and out my room,0,0.01666782,1,0.016669195,2,0.01666746,3,0.01666838,4,0.84998065,5,0.016671602,6,0.016669033,7,0.016668564,8,0.016668528,9,0.016668744
617, claimed by chris,0,0.033340722,1,0.033337027,2,0.033337027,3,0.033337027,4,0.033337027,5,0.366682,6,0.033341136,7,0.36661172,8,0.03333928,9,0.033337027
618,08092019 123214 jen dotdotdot ok no worries x,0,0.38771012,1,0.012507554,2,0.23998131,3,0.012509415,4,0.012507464,5,0.012507775,6,0.012507184,7,0.28475508,8,0.012506898,9,0.012507191
619, guys im gonna head to this street party at about 1ish if anyone wants to join,1,0.2492285,5,0.10574259,9,0.5813652,,,,,,,,,,,,,,
620, what street party,0,0.03334078,1,0.36667076,2,0.03334273,3,0.03334078,4,0.03334438,5,0.36658305,6,0.033342388,7,0.033348918,8,0.03334078,9,0.033345412
621, whoever is the laundry from the secret laundry room do you want me to put it in the bags that are hanging outside the washing machine or to the dryer,1,0.28206313,6,0.66077167,,,,,,,,,,,,,,,,
622, york rise,0,0.033338252,1,0.033338252,2,0.033338252,3,0.033338252,4,0.033338252,5,0.033338252,6,0.033338252,7,0.6999557,8,0.033338252,9,0.033338252
623, Î_’_video omitted,0,0.03333395,1,0.03333395,2,0.03333395,3,0.6999944,4,0.03333395,5,0.03333395,6,0.03333395,7,0.03333395,8,0.03333395,9,0.03333395
624,08092019 133341 jen dotdotdot lots of very nice clothes going in the boothermarket womens size 812 and some nice warm jumpers nothing wrong with them i just have too many,1,0.20008099,3,0.46328342,6,0.08775594,7,0.2188645,,,,,,,,,,,,
625,Î_’_08092019 133358 jen dotdotdot Î_’_image omitted,0,0.014306186,1,0.014306185,2,0.014312374,3,0.72357005,4,0.16197409,5,0.014306185,6,0.014306185,7,0.014306358,8,0.014306185,9,0.014306185
626,08092019 133403 jen dotdotdot jumpers will fit men l as well,1,0.57391757,2,0.25785086,7,0.10454781,,,,,,,,,,,,,,
627, ’_’àÎç,0,0.050000053,1,0.050000053,2,0.050000053,3,0.050000053,4,0.050000053,5,0.050000053,6,0.050000053,7,0.050000053,8,0.54999954,9,0.050000053
628, is there a waste bin for food in the courtyard havnt been able to locate it,0,0.38763914,1,0.01250674,2,0.012506945,3,0.01250674,4,0.012506875,5,0.5123032,6,0.012507138,7,0.012507424,8,0.012507434,9,0.012508431
629,08092019 142423 dotdotdot i think itÎ_’_Îés just dry recycling or general waste,2,0.1692297,7,0.26769182,9,0.49940097,,,,,,,,,,,,,,
630, okay thx ’_’‚Îç’_Îè’å,0,0.34999758,1,0.016667493,2,0.016668398,3,0.016667493,4,0.016667493,5,0.016667493,6,0.01666791,7,0.016668398,8,0.5166603,9,0.016667493
631, we havent worked out a way to deal with food waste  we try not to make it  we dont have a place to compost we havent committed to a wormery and we do not have kerbside food recycling  danae introduced us to a zero packaging shop just along the 254 and they have community composting also maybe the community farms but you have to take your waste there,1,0.06851847,8,0.2622728,9,0.64919555,,,,,,,,,,,,,,
632,08092019 145227 Î_’_44 7706 820536 added Î_’_Î_44’Ç’é7821’Ç’é589550Î_’_’¢,0,0.010010148,1,0.010009961,2,0.010009961,3,0.010009961,4,0.010009961,5,0.42785656,6,0.010009961,7,0.4920635,8,0.010010014,9,0.010009982
633, iÎ_’_Îém back ’_’à’©,0,0.02000137,1,0.59691983,2,0.020002525,3,0.02000137,4,0.020001566,5,0.02000137,6,0.02000554,7,0.02000224,8,0.24306142,9,0.020002753
634, open to suggestions though monika as were im not entirely satisfied with those options  i tried bokashi  it did not go well,0,0.60999984,2,0.32843232,,,,,,,,,,,,,,,,
635, hey alia,0,0.36657548,1,0.36669546,2,0.033343527,3,0.03333927,4,0.03333927,5,0.03333927,6,0.03333927,7,0.03333927,8,0.03333927,9,0.033349864
636, hiiiiii ’_’‚’_’_Îè,0,0.033389233,1,0.03338923,2,0.36726713,3,0.033389233,4,0.033389233,5,0.033389233,6,0.03338923,7,0.033389233,8,0.365619,9,0.033389233
637, anyone going to hackney carnival today,0,0.016681673,1,0.84986436,2,0.016680345,3,0.016680704,4,0.016680911,5,0.01668234,6,0.016680943,7,0.01668026,8,0.016681286,9,0.016687164
638,08092019 150244 jooles dotdotdot iÎ_’_Îém still very disappointed that no one has owned up to pinching a bottle of my wine yet half a bottle was taken and the rest put back it was taken over bank holiday weekend when i was away it was a ’ÇÎ£15 bottle that was a gift if itÎ_’_Îés replaced tonight iÎ_’_Îéll leave it that if not iÎ_’_Îéll ask louise to check the cameras its not fair to take someone elseÎ_’_Îés booze and not replace it,3,0.048407458,5,0.12398322,6,0.81238437,,,,,,,,,,,,,,
639, how was qa i wanna see it,0,0.27506033,1,0.24238932,2,0.025006965,3,0.025006965,4,0.025006965,5,0.30748624,6,0.025006965,7,0.025011836,8,0.02501268,9,0.025011709
640, amazing an independent that fell under will smiths nose and the rest is history also part of the bfi looking forward to more films from the great team that put this one together,1,0.20180182,2,0.12485708,3,0.2872934,6,0.35602242,,,,,,,,,,,,
641, the little wooden chair has been borrowed from the out of the way 2e kitchen can it be returned please asap,1,0.15999104,3,0.2424608,6,0.5391719,,,,,,,,,,,,,,
642, sorted,0,0.050024804,1,0.050014015,2,0.050001778,3,0.050001778,4,0.54994345,5,0.050001778,6,0.050001778,7,0.050001778,8,0.050001778,9,0.050007068
643, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
644, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
645, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
646, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
647, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
648, bags wardrobe  shelves,0,0.025002431,1,0.02500289,2,0.025002949,3,0.7749745,4,0.025002431,5,0.025002431,6,0.025005057,7,0.025002431,8,0.025002431,9,0.025002431
649, outside 2e3  please feel free,0,0.016671313,1,0.6739127,2,0.016672745,3,0.016674066,4,0.016676312,5,0.016671197,6,0.016676383,7,0.016671197,8,0.01667339,9,0.19270067
650, black plastic drawers now taken,0,0.016671408,1,0.016672308,2,0.01667518,3,0.016670903,4,0.016670609,5,0.016670609,6,0.84995717,7,0.016670609,8,0.016670609,9,0.016670609
651, thanks shiva,0,0.033343837,1,0.03334715,2,0.0333351,3,0.0333351,4,0.3666464,5,0.0333351,6,0.033340685,7,0.033341497,8,0.36663666,9,0.033338398
652, booth house quiz team me nathan rhian and shiva are doing a pub quiz on tuesday anyone else interested,9,0.93570536,,,,,,,,,,,,,,,,,,
653, of ajÎ_’_Îés haul only small card drawers avail now,0,0.26608792,1,0.011126122,2,0.011122802,3,0.011122993,4,0.12232566,5,0.011123166,6,0.42255124,7,0.011124206,8,0.12229267,9,0.011123244
654,08092019 170918 christina anyone have paint rollers thick brushes and white paint,5,0.7904516,7,0.13679597,,,,,,,,,,,,,,,,
655,08092019 172539 dotdotdot there should be white paint in the room next to the snooker room on the basement,2,0.15286893,5,0.774373,,,,,,,,,,,,,,,,
656, yes in the communal room on 5,0,0.020003907,1,0.3097473,2,0.0200058,3,0.020002047,4,0.02001131,5,0.020010943,6,0.0200101,7,0.020001385,8,0.020004572,9,0.5302027
657, ’_’à’à,0,0.050000053,1,0.050000053,2,0.050000053,3,0.050000053,4,0.050000053,5,0.050000053,6,0.050000053,7,0.050000053,8,0.54999954,9,0.050000053
658, hell yeah,0,0.03334025,1,0.03334025,2,0.03334025,3,0.03334025,4,0.03334025,5,0.36673447,6,0.03334025,7,0.3665435,8,0.03334025,9,0.03334025
659,08092019 173820 christina where is the communal room,0,0.016682383,1,0.016683595,2,0.016683899,3,0.01668102,4,0.016689599,5,0.016685454,6,0.016687403,7,0.32110566,8,0.33383313,9,0.22826786
660, evening reading ,0,0.033334468,1,0.033334468,2,0.033334468,3,0.033334468,4,0.033334468,5,0.03334196,6,0.033334468,7,0.3961422,8,0.33717197,9,0.033337053
661,httpswwwtheguardiancommedia2019sep08iknowalltheirpetpeeveswhyneighbourhoodappsareamixedblessing,0,0.050073955,1,0.05007395,2,0.050073955,3,0.050073955,4,0.050073955,5,0.050073955,6,0.05007395,7,0.050073955,8,0.5493344,9,0.050073955
662, ’_Îé’_,0,0.05001493,1,0.05001493,2,0.05001493,3,0.05001493,4,0.050020773,5,0.05001493,6,0.05001493,7,0.05001493,8,0.54985976,9,0.05001493
663, me too,0,0.1,1,0.1,2,0.1,3,0.1,4,0.1,5,0.1,6,0.1,7,0.1,8,0.1,9,0.1
664, booth haus boffins,0,0.025034774,1,0.025034772,2,0.025036158,3,0.025034774,4,0.025035486,5,0.2740423,6,0.27532244,7,0.025034774,8,0.025035294,9,0.27538922
665,08092019 192736 dotdotdot itÎ_’_Îés all about acronyms boothers in the communal house extremely smart,7,0.64046913,8,0.10002334,9,0.19583301,,,,,,,,,,,,,,
666, cant do this tuesday but happy to join another time,0,0.014287205,1,0.014289888,2,0.014286861,3,0.014286689,4,0.014286689,5,0.014286689,6,0.014289819,7,0.01429006,8,0.014294975,9,0.87140113
667, guys  both mattresses are now not there whoÎ_’_Îés taken them,0,0.016670242,1,0.433905,2,0.016668739,3,0.016669042,4,0.016668739,5,0.016675042,6,0.2593079,7,0.01667007,8,0.016668947,9,0.19009626
668, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
669, please drop me a message  really donÎ_’_Îét wanna check cctv,0,0.11105306,1,0.44542736,2,0.010002388,3,0.010001821,4,0.010011264,5,0.010001637,6,0.37349388,7,0.010003594,8,0.010002544,9,0.010002445
670, or return asap,0,0.03333629,1,0.03333629,2,0.03333629,3,0.03333629,4,0.033337113,5,0.033352297,6,0.6999566,7,0.03333629,8,0.03333629,9,0.03333629
671,08092019 210410 Î_’_44 7703 838115 added Î_’_Î_44’Ç’é7553’Ç’é773980Î_’_’¢,0,0.010004493,1,0.01000439,2,0.01000439,3,0.01000439,4,0.01000439,5,0.010004489,6,0.01000439,7,0.90996027,8,0.010004418,9,0.0100044
672, okay one is back thank you,0,0.020005083,1,0.020005906,2,0.020002274,3,0.020003548,4,0.020007813,5,0.020006357,6,0.8199472,7,0.020005703,8,0.020011265,9,0.02000486
673, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
674, the west was in the early to mid 1980s when they shut all the group homes gave the residents a handful of pills and said youre on your own a friend of a friend was dead within six months after he was discharged bless you  st maggie wherever you might be,5,0.84270686,9,0.12650608,,,,,,,,,,,,,,,,
675,09092019 092639 tom dotdotdot would be keen,0,0.016676392,1,0.016671855,2,0.016671427,3,0.84995544,4,0.016671572,5,0.016670242,6,0.016671794,7,0.01667045,8,0.0166706,9,0.016670242
676,09092019 095220 dotdotdot happy to be a science super sub for the quiz team,0,0.010006779,1,0.010005553,2,0.010007259,3,0.19667962,4,0.123392016,5,0.010005356,6,0.010006341,7,0.010009236,8,0.01000602,9,0.6098819
677, hey ozzie angels two quick slang questions a for a prolonged drought isnt darwin the big wet is there an  equivalent big dry b is there a name for the rains that periodically sleep across the outback thanks,1,0.15213083,2,0.07597367,4,0.74387085,,,,,,,,,,,,,,
678, i have no idea never never au pun heard the darwin quote or ref to big wet dry geographically the outback is enormous danae was  uluru recently,2,0.11949387,5,0.83837044,,,,,,,,,,,,,,,,
679, send pics when youre done ,0,0.020004168,1,0.020002808,2,0.34850448,3,0.020002808,4,0.020002808,5,0.020015014,6,0.49145645,7,0.020005804,8,0.020002808,9,0.020002808
680, thanks sharon,0,0.03333905,1,0.0333379,2,0.03333553,3,0.03333553,4,0.69996756,5,0.03333553,6,0.033338204,7,0.0333381,8,0.033336192,9,0.033336353
681, sorry not much help,0,0.02500487,1,0.025005097,2,0.025006887,3,0.025001507,4,0.025001507,5,0.025001507,6,0.77494335,7,0.025012255,8,0.025019992,9,0.025002982
682, ps sharon loved the flick why dont they make movies like that any moÎÅÎée or whoop whoop,1,0.10808527,8,0.8303516,,,,,,,,,,,,,,,,
683, i dont know that one im afraid im from sydney though maybe someone from that part of the country might know’_Îé’¢’_’à,1,0.33724317,3,0.15655774,7,0.12074957,8,0.34541827,,,,,,,,,,,,
684, belinda  are you a new guardian,0,0.7749446,1,0.025022453,2,0.02500489,3,0.025003033,4,0.02500513,5,0.025003724,6,0.025004514,7,0.02500358,8,0.025003755,9,0.025004312
685, yes she is,0,0.05000079,1,0.5499758,2,0.050010614,3,0.05000079,4,0.05000079,5,0.05000079,6,0.050006285,7,0.05000079,8,0.050002586,9,0.05000079
686, macbook charger does anyone either know where mine is or have a spare one for a day  thanks,0,0.35575396,5,0.19611333,9,0.3844713,,,,,,,,,,,,,,
687, welcome belinda  i look forward to meeting you,0,0.23068629,1,0.016673088,2,0.63593656,3,0.016670682,4,0.0166716,5,0.016672688,6,0.016671516,7,0.01667133,8,0.01667089,9,0.016675342
688, hi zoe thank you i look forward to meeting you too’_Îé’¢,0,0.012507085,1,0.012507733,2,0.63741213,3,0.012503394,4,0.012509575,5,0.01250487,6,0.012506051,7,0.26253846,8,0.012503394,9,0.01250732
689, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
690,09092019 133053 jooles dotdotdot iÎ_’_Îém over 5Î_’_Îé8 ’_Îé’_’_ÎèÎ_’_ÎçÎ_Îé’¢,3,0.27303442,5,0.36518252,7,0.29810548,,,,,,,,,,,,,,
691, Î_’_image omitted,0,0.033333372,1,0.033333372,2,0.033333372,3,0.69999963,4,0.033333372,5,0.033333372,6,0.033333372,7,0.033333372,8,0.033333372,9,0.033333372
692, email the contact jooles you would make an amazing miss jamaica,0,0.012507544,1,0.45110828,2,0.012506546,3,0.13757277,4,0.32376093,5,0.012509394,6,0.012506546,7,0.012512809,8,0.012507615,9,0.012507574
693, id vote for ya,0,0.29502124,1,0.2549449,2,0.025002994,3,0.025002994,4,0.025003871,5,0.025002994,6,0.02500432,7,0.27500442,8,0.025009308,9,0.025002994
